user_id,age,english_level,daily_minutes,sessions_per_week,avg_session_duration,streak_days,time_since_last_login,quiz_attempts,quiz_avg_score,videos_watched_pct,practice_items_completed,writing_submissions,story_quiz_attempts,certification_earned,course_category,course_difficulty,instructor_rating,device_type,subscription_type,parent_involvement_score,dropped_out,best_course_category
11193,10,A1,15.5,1.5,51.8,4,10,8,51.3,40.0,9,1,5,0,Grammar,2,2.69,mobile,family,3,1,Speaking
3503,7,A2,10.5,2.0,35.1,0,12,10,63.9,26.3,12,1,4,0,Grammar,3,2.85,mobile,premium,4,0,Listening
2269,5,A2,11.4,1.1,38.1,0,8,8,48.5,41.7,15,4,7,0,Grammar,4,3.83,mobile,free,7,1,Grammar
2141,10,A1,12.5,1.5,41.7,4,9,9,48.3,43.1,10,2,3,0,Grammar,3,3.88,mobile,premium,5,1,Speaking
1243,12,A2,13.0,3.8,23.8,6,8,4,52.7,35.4,13,3,1,0,Speaking,3,4.45,desktop,free,1,1,Reading
3676,8,A1,11.1,3.8,20.2,9,3,12,65.7,48.3,21,4,8,0,Speaking,3,4.39,tablet,free,8,0,Grammar
6782,6,A2,23.6,4.6,36.2,10,3,12,68.0,83.1,16,3,6,0,LISTENING,4,3.63,tablet,premium,3,1,Speaking
6865,12,A2,7.3,2.4,21.5,6,10,3,46.4,,10,2,0,0,Reading,5,,tablet,free,1,1,Grammar
11984,10,B1,17.3,2.4,51.3,2,10,9,52.3,27.2,19,3,3,0,Writing,5,3.97,DESKTOP,free,1,1,Speaking
5256,7,A1,20.6,4.7,31.0,11,2,10,56.6,60.8,25,2,4,0,Grammar,2,4.51,mobile,family,8,0,Reading
4989,12,A1,17.0,2.7,43.3,2,6,5,56.1,43.3,13,0,3,0,Grammar,2,4.25,tablet,premium,7,0,Reading
940,9,A1,0.0,0.4,2.0,0,13,0,24.6,19.7,0,0,0,0,Speaking,4,5.0,tablet,free,4,1,Reading
1197,10,A1,6.7,0.1,22.4,0,8,0,50.4,24.0,0,0,4,0,Writing,5,2.23,mobile,free,3,1,Listening
9095,6,A2,15.3,3.0,35.5,3,7,10,64.1,39.9,2,1,6,1,READING,2,2.55,tablet,premium,9,0,Speaking
6776,12,A1,25.5,5.0,35.8,14,0,14,89.8,88.3,24,7,11,1,Writing,3,4.36,mobile,free,5,0,Reading
11129,12,A1,8.8,1.9,29.3,7,7,3,65.1,60.2,14,3,3,0,Speaking,5,4.26,mobile,premium,1,0,Reading
9698,6,A1,6.4,2.1,21.4,0,10,8,54.7,50.5,16,0,3,0,Grammar,5,3.74,tablet,premium,3,0,Grammar
1579,5,A1,30.0,6.4,32.7,10,4,23,83.4,94.8,31,6,10,0,Speaking,2,4.69,mobile,free,5,0,Grammar
5811,10,B2,22.9,5.3,30.4,11,2,18,79.9,74.2,26,6,11,0,Speaking,2,4.08,desktop,free,5,0,Speaking
10165,8,A1,34.5,5.4,44.9,12,1,21,91.1,100.0,36,7,9,0,Writing,1,4.84,mobile,family,5,0,Reading
10242,9,B1,0.0,0.0,2.0,0,15,2,30.3,5.8,0,0,1,0,Grammar,2,3.39,desktop,premium,1,1,Speaking
5590,11,A1,27.1,5.5,34.3,12,1,23,85.1,100.0,23,6,9,0,Reading,2,4.18,mobile,free,0,0,Reading
1350,9,A1,11.0,2.8,27.7,7,6,10,64.4,42.6,11,4,5,0,GRAMMAR,2,4.02,tablet,free,8,0,Grammar
4545,8,A1,5.7,1.2,19.1,2,10,4,53.5,52.0,0,1,4,0,Reading,5,4.16,tablet,free,9,1,Grammar
5621,5,B1,0.0,0.9,2.0,0,14,1,45.0,18.7,7,0,0,0,Listening,5,3.51,mobile,family,1,1,Listening
10701,8,A1,14.4,3.1,32.6,6,9,11,48.5,44.3,16,5,8,0,Reading,5,3.61,tablet,free,6,1,Reading
5449,8,A2,24.1,8.4,20.0,12,4,14,70.8,66.6,18,5,7,0,LISTENING,2,4.49,tablet,free,8,0,Grammar
2182,6,B1,0.0,0.9,2.0,0,13,0,42.9,25.0,0,0,0,0,Grammar,3,3.37,desktop,premium,,1,Speaking
4365,9,A1,8.4,3.6,16.1,1,4,5,45.0,50.5,5,4,0,0,Speaking,1,2.97,desktop,premium,2,1,Grammar
9678,5,A1,5.9,2.1,19.7,4,10,6,64.8,41.6,7,2,1,0,Reading,1,4.15,tablet,free,2,1,Writing
2953,12,A1,15.2,3.4,31.0,3,7,5,51.8,42.5,15,2,3,0,Writing,1,3.63,TABLET,free,3,0,Reading
8516,8,A2,2.3,1.4,7.6,0,15,1,25.4,44.4,2,0,0,0,Listening,1,4.62,mobile,free,1,1,Reading
2186,7,B1,0.0,1.6,2.0,2,11,0,53.3,7.4,0,0,0,0,READING,3,3.39,desktop,family,3,1,Writing
11335,9,A1,25.8,6.3,28.5,10,0,18,74.7,96.2,26,6,7,0,Reading,2,4.32,tablet,free,9,0,Reading
4522,10,A2,18.3,3.0,42.9,8,0,16,57.4,78.9,18,3,8,0,Writing,3,3.68,mobile,free,7,0,Reading
11226,7,A1,21.4,4.2,35.4,5,3,14,59.0,70.8,16,4,5,0,Grammar,2,4.28,mobile,family,9,0,Reading
2757,12,A1,29.9,4.6,46.1,4,3,17,73.6,74.5,20,4,4,0,Writing,2,4.77,tablet,,9,0,Speaking
6369,5,A2,5.8,1.2,19.4,0,11,0,47.5,18.0,2,0,0,0,Reading,1,4.18,mobile,free,2,0,Reading
7513,8,B1,11.8,2.0,39.5,1,4,11,53.2,43.6,19,2,7,0,Listening,3,3.2,mobile,free,4,0,Grammar
11887,8,B1,,7.4,28.3,10,0,20,74.8,93.5,34,7,11,0,Grammar,5,4.83,tablet,free,9,0,Grammar
10274,5,A2,13.6,4.3,22.2,8,9,13,65.4,69.9,19,1,10,0,Writing,2,3.76,mobile,free,8,0,Grammar
4216,12,A2,7.1,0.7,23.6,4,10,1,52.6,16.2,1,1,2,0,Writing,1,4.37,mobile,free,10,0,Grammar
4641,11,A2,10.6,2.0,35.3,3,7,7,71.8,46.2,12,4,6,1,Grammar,5,3.97,mobile,free,0,0,Listening
8155,8,A2,8.3,2.2,26.7,5,6,12,65.2,59.3,17,1,2,0,Writing,2,4.22,DESKTOP,free,4,0,Grammar
3880,5,A1,27.0,4.6,41.0,10,3,15,55.6,61.9,20,5,9,0,Listening,2,4.27,mobile,free,8,0,Listening
6464,5,A1,25.0,5.2,33.6,9,6,14,68.0,60.5,22,4,5,0,Listening,2,5.0,MOBILE,premium,1,1,Speaking
7349,12,A2,14.2,2.6,38.4,1,7,11,60.6,44.0,18,0,6,0,Reading,4,3.48,tablet,free,0,0,Listening
8211,10,unknown,18.4,3.5,37.1,8,5,12,62.7,55.0,18,0,4,0,Reading,5,4.03,mobile,free,5,0,Writing
4775,7,A1,6.3,0.0,21.1,0,12,5,40.1,10.0,3,0,3,0,Writing,5,3.66,TABLET,free,4,1,Grammar
9512,9,A2,24.0,3.8,44.2,10,0,15,75.1,56.7,22,4,8,0,Speaking,4,3.81,mobile,premium,9,0,Speaking
8914,6,A2,5.8,1.2,19.2,0,9,2,46.8,17.3,3,0,0,0,Reading,5,4.24,tablet,premium,3,1,Speaking
2884,5,A1,18.2,3.4,37.3,6,10,9,68.3,59.4,12,5,6,0,READING,2,4.05,MOBILE,free,1,0,Speaking
10052,9,A2,8.6,0.7,28.5,0,8,2,58.0,22.7,1,0,1,0,Listening,3,4.39,mobile,free,,0,Grammar
4318,8,A2,34.3,5.7,41.8,12,0,20,82.9,87.9,29,9,11,0,Listening,1,5.0,tablet,premium,7,0,Reading
10427,11,A1,2.1,0.0,7.0,1,12,6,52.0,41.2,8,0,2,0,Reading,3,3.91,mobile,premium,2,1,Reading
22,7,B1,18.5,2.5,52.4,0,5,7,41.6,40.6,3,2,1,0,Writing,5,4.66,tablet,free,0,1,Writing
221,6,A2,17.3,2.8,42.8,4,4,10,47.0,63.3,20,2,3,0,Speaking,1,3.81,mobile,family,9,1,Reading
7533,11,unknown,,2.8,44.1,11,5,13,63.7,39.7,17,4,5,0,Writing,4,3.76,mobile,free,2,0,Speaking
2929,6,A1,17.6,4.7,26.4,11,3,12,77.4,54.1,13,4,5,1,Listening,1,4.63,mobile,premium,3,0,Listening
11448,12,unknown,25.4,4.4,40.8,4,5,13,68.1,46.3,25,4,6,0,Speaking,3,5.0,mobile,premium,8,0,Grammar
8356,12,B1,0.0,0.0,2.0,0,15,0,43.1,0.0,0,0,0,0,Reading,4,4.68,mobile,family,4,1,Listening
9893,5,A1,14.7,0.6,49.0,3,7,6,62.3,55.9,5,4,4,0,Listening,4,4.1,mobile,free,7,0,Speaking
3276,12,A1,44.7,8.7,35.8,16,0,29,97.3,100.0,39,10,13,0,Grammar,3,3.78,mobile,free,10,0,Grammar
8352,9,B1,30.1,5.1,41.1,12,0,25,84.9,88.7,24,7,12,0,Reading,1,3.82,mobile,free,3,0,Writing
6380,7,A1,35.8,7.1,35.5,18,0,19,100.0,97.1,27,7,11,1,Writing,3,3.65,tablet,free,8,0,Reading
1509,11,A2,31.3,6.3,34.6,12,0,24,86.1,100.0,27,9,10,1,Grammar,2,3.32,tablet,premium,9,0,Writing
11866,7,A2,9.7,3.3,20.7,4,8,6,52.9,54.5,11,3,4,0,Writing,5,3.93,mobile,free,6,1,Listening
4033,7,A2,16.8,3.8,30.7,1,4,9,74.5,67.0,15,2,7,0,Grammar,5,4.55,tablet,free,9,1,Grammar
9721,11,B1,12.4,1.2,41.4,0,2,4,41.3,36.2,7,2,1,0,Reading,2,,mobile,free,,0,Writing
9000,11,B1,19.2,3.4,40.0,1,8,9,65.9,53.6,14,3,2,0,Listening,4,4.19,DESKTOP,family,2,1,Reading
11192,10,A2,22.5,2.9,53.5,7,6,11,65.9,47.1,17,6,7,0,Listening,4,4.72,tablet,free,9,0,Grammar
6268,5,A1,28.7,5.9,33.9,10,0,18,80.4,87.1,34,5,9,0,Writing,3,4.14,tablet,premium,8,0,Reading
11904,8,A1,7.4,1.4,24.8,3,6,8,48.2,26.0,13,1,0,0,Reading,1,3.48,mobile,free,0,1,Reading
5290,7,A1,15.1,0.6,50.5,9,8,11,62.8,17.9,14,4,6,0,Writing,5,n/a,mobile,premium,1,0,Speaking
11855,10,A2,0.0,0.0,2.0,0,11,0,,21.7,7,1,0,0,Reading,3,4.91,mobile,free,3,1,Listening
10055,8,A2,6.0,1.4,20.1,3,14,4,45.1,36.5,3,0,0,0,Grammar,1,3.59,mobile,free,4,1,Reading
10810,9,A1,0.0,0.2,2.0,0,14,0,19.9,0.0,0,0,0,0,Listening,5,4.53,desktop,family,6,1,Grammar
10910,12,A2,21.8,2.5,59.8,8,2,13,61.3,86.5,22,3,11,0,Listening,3,3.75,tablet,free,4,0,Speaking
6506,7,A1,,5.3,20.8,0,7,5,65.6,45.7,13,4,4,0,Grammar,3,4.73,desktop,free,6,0,Listening
4653,7,B1,16.8,3.0,39.2,2,10,6,61.6,26.7,12,1,5,0,Reading,5,3.03,mobile,free,5,1,Grammar
8225,12,A2,28.0,4.3,45.6,16,1,16,79.5,83.6,31,9,8,0,Reading,1,4.0,mobile,premium,10,0,Speaking
7176,8,A1,,3.8,50.5,8,0,17,93.7,78.8,27,7,8,1,Reading,3,2.87,mobile,free,8,0,Writing
10527,11,A1,1.1,1.3,3.7,0,13,2,27.3,21.1,9,0,1,0,Speaking,3,4.08,tablet,premium,0,1,Speaking
6467,7,A1,25.0,4.0,44.1,10,2,14,76.9,75.3,20,6,6,0,Reading,3,,N/A,premium,7,1,Speaking
1179,7,B1,24.1,5.3,31.7,7,2,14,59.3,61.0,23,2,7,1,Reading,3,4.06,desktop,free,2,0,Reading
6433,7,A1,13.3,3.4,27.7,6,7,10,63.4,54.3,8,0,2,0,Listening,2,4.13,mobile,free,3,0,Listening
7756,12,B1,20.1,1.2,67.1,9,9,14,53.9,65.8,8,1,4,0,Reading,5,4.94,mobile,free,4,0,Grammar
1236,7,B1,6.9,1.7,23.1,0,7,3,44.9,29.5,7,2,0,0,Speaking,4,2.92,desktop,free,7,1,Writing
8312,5,A1,14.7,4.2,24.6,3,7,17,68.9,36.7,18,2,3,0,Listening,5,3.56,tablet,free,1,1,Listening
9456,7,B1,12.4,2.3,37.7,0,12,6,56.3,34.9,8,3,3,0,Grammar,2,2.91,mobile,free,,0,Listening
8831,12,A2,9.3,2.2,29.9,2,11,7,58.7,17.2,4,1,2,0,Writing,3,4.0,mobile,free,9,1,Grammar
7797,11,A1,15.3,2.4,45.2,11,5,11,55.0,43.4,13,4,3,0,Grammar,2,4.23,mobile,free,0,0,Reading
4269,5,B1,26.2,2.3,80.0,5,4,9,56.7,57.9,23,5,7,0,Writing,2,4.73,MOBILE,premium,3,0,Speaking
10938,9,A2,6.1,0.5,20.4,0,4,0,49.0,29.6,0,0,0,0,Writing,5,3.18,desktop,free,1,1,Speaking
4229,7,A1,17.8,2.5,50.1,5,7,7,50.7,29.8,12,2,4,0,Listening,4,4.52,mobile,premium,0,0,Speaking
864,11,A1,36.4,5.4,47.4,12,3,23,85.4,93.2,38,7,13,0,Speaking,1,,N/A,free,9,0,Reading
8486,8,A2,8.7,1.1,29.0,1,11,2,49.7,30.3,1,0,2,0,Reading,2,3.12,tablet,free,0,1,Grammar
4147,8,A1,9.4,1.4,31.4,0,6,1,43.5,32.4,7,1,3,0,Speaking,5,3.88,mobile,free,6,0,Speaking
5793,8,A2,22.8,3.3,47.9,10,2,11,77.8,72.3,19,6,12,0,Listening,2,4.75,mobile,premium,10,0,Grammar
4866,9,A1,11.1,1.3,37.0,3,8,7,54.4,26.0,17,1,4,0,Writing,2,3.81,mobile,family,10,1,Grammar
676,10,A1,2.6,2.0,8.6,4,8,8,54.9,33.7,8,1,4,0,Writing,3,5.0,mobile,premium,7,0,Grammar
8158,6,B1,4.4,0.2,14.6,0,8,4,52.7,25.2,0,1,1,0,Grammar,5,4.44,tablet,free,4,1,Grammar
11896,10,B1,18.2,3.6,35.4,10,6,13,72.8,53.6,27,2,3,0,Writing,1,3.71,mobile,free,4,0,Reading
92,11,A1,6.7,0.0,22.4,0,11,5,53.5,32.0,9,0,0,0,Reading,1,3.22,mobile,family,4,0,Listening
10213,11,A1,0.4,0.0,2.0,1,11,2,42.7,31.2,8,0,1,0,SPEAKING,5,,tablet,free,6,1,Grammar
1819,6,B2,,0.8,11.1,0,12,4,40.6,3.4,0,0,1,0,Reading,3,3.52,desktop,free,2,1,Grammar
3038,6,A2,25.9,4.3,42.4,10,6,25,100.0,93.0,38,5,9,0,GRAMMAR,2,4.97,mobile,free,8,0,Grammar
7684,10,A2,12.1,3.0,28.8,0,5,13,47.6,40.1,9,1,5,0,Grammar,5,4.71,mobile,free,10,0,Grammar
8937,12,A2,3.8,4.3,6.2,4,6,1,54.4,51.8,12,3,2,0,Writing,2,4.02,mobile,free,7,0,Grammar
5480,9,B1,0.0,0.6,2.0,0,8,0,44.3,27.3,0,0,3,0,Listening,1,3.37,tablet,free,5,1,Writing
9618,8,A1,25.8,5.4,33.6,10,3,16,83.6,54.4,26,4,9,0,Listening,2,4.52,tablet,family,8,0,Grammar
7920,8,unknown,12.1,3.1,27.3,2,7,7,50.8,39.2,12,1,3,0,Writing,2,4.8,mobile,family,3,1,Listening
7086,12,A2,14.3,1.7,47.8,0,8,8,48.3,46.3,8,1,3,0,Reading,4,3.95,TABLET,premium,7,1,Speaking
3332,11,A1,25.2,3.5,49.7,5,5,13,74.3,86.8,35,2,5,0,Listening,3,4.92,N/A,family,0,0,Reading
2596,6,B1,14.2,3.0,32.7,0,14,4,39.3,53.1,3,0,3,0,Speaking,1,3.08,desktop,free,2,0,Speaking
3354,10,A2,19.6,1.1,65.4,5,8,10,45.8,68.4,15,3,3,0,Writing,5,3.08,mobile,premium,10,1,Speaking
4003,5,A1,25.5,5.0,35.8,12,4,16,70.7,78.6,15,4,11,0,Listening,4,4.84,mobile,premium,5,0,Grammar
11884,9,A1,19.1,3.7,36.2,1,8,9,67.2,37.6,18,2,2,0,Grammar,2,4.42,mobile,free,4,1,Reading
10360,9,B1,6.0,1.4,20.1,7,7,9,55.0,39.2,7,0,0,0,Grammar,3,3.44,mobile,premium,3,0,Writing
11951,10,B2,0.0,0.0,2.0,0,13,1,20.1,9.6,0,0,2,0,Writing,5,4.36,mobile,free,0,1,Listening
1978,7,B2,33.2,7.1,32.5,13,0,18,85.2,81.6,24,5,10,0,SPEAKING,1,3.87,mobile,premium,6,0,Reading
5933,7,A1,17.2,2.9,41.0,12,7,8,54.3,44.1,13,0,5,0,Reading,2,4.56,mobile,free,0,0,Reading
3548,12,A2,8.9,3.0,21.0,1,9,5,45.4,38.8,0,0,1,0,Writing,1,3.68,tablet,free,9,1,Reading
707,5,A1,29.9,4.0,52.6,6,1,22,85.0,83.4,20,7,9,0,Writing,4,4.68,mobile,free,8,0,Writing
5513,12,A2,22.9,4.7,33.9,8,3,9,62.8,70.9,17,4,9,0,Writing,1,3.18,tablet,free,9,0,Reading
4582,12,A2,21.1,3.0,48.5,8,7,12,76.9,66.9,21,0,6,0,Grammar,3,4.55,desktop,free,4,0,Reading
1152,9,unknown,14.7,2.5,41.2,3,7,11,57.3,43.3,16,0,5,0,Speaking,1,4.84,tablet,premium,7,0,Speaking
7045,11,B2,1.2,0.1,4.0,0,10,0,34.0,21.2,0,0,1,0,Writing,4,2.99,mobile,free,2,1,Listening
2428,8,A1,15.8,1.6,52.5,4,4,9,60.2,65.7,3,1,2,0,Speaking,2,3.11,mobile,free,5,1,Reading
4259,9,A1,16.6,3.6,31.9,5,2,9,68.3,61.0,22,3,4,0,Speaking,5,4.53,mobile,free,7,0,Grammar
95,12,B2,30.7,4.9,44.3,13,1,15,,99.2,28,6,9,0,Grammar,1,4.21,mobile,free,,0,Reading
8006,11,B1,10.6,2.5,29.8,5,7,6,48.7,32.2,16,0,6,0,Listening,4,3.31,tablet,free,9,1,Grammar
11085,5,B1,22.5,6.6,23.8,6,1,13,68.6,78.3,27,7,9,0,WRITING,2,3.26,MOBILE,free,10,0,Writing
1141,12,A2,37.2,6.0,43.6,16,0,24,97.2,100.0,30,8,11,0,Grammar,4,4.11,mobile,premium,10,0,Grammar
4837,6,A1,14.6,3.8,26.6,5,7,5,71.1,58.4,23,2,4,0,Listening,5,4.17,tablet,free,3,1,Grammar
7687,5,A2,33.6,4.5,51.9,10,1,19,75.1,85.0,25,4,9,0,Speaking,3,3.69,desktop,premium,7,0,Grammar
37,11,B1,16.2,3.3,34.1,0,10,3,60.4,50.1,14,0,3,0,Speaking,5,4.32,mobile,free,6,0,Speaking
66,7,B1,,2.2,61.8,3,7,7,49.9,37.6,23,2,0,0,Listening,4,3.75,mobile,free,1,1,Speaking
8789,5,A2,6.0,1.0,19.9,0,12,5,56.3,25.2,0,0,1,0,Reading,1,4.63,mobile,free,2,1,Listening
248,8,B2,2.8,1.3,9.2,0,13,1,,41.7,11,0,3,0,Listening,5,3.68,mobile,free,9,1,Listening
7242,9,A1,3.9,2.6,10.4,4,9,6,59.4,40.9,11,3,4,0,Writing,2,3.38,mobile,free,9,0,Grammar
9631,5,A2,18.2,5.8,22.0,11,2,14,66.4,81.1,18,5,9,0,READING,4,,mobile,free,10,0,Grammar
10447,8,A2,16.5,3.3,34.6,6,5,16,76.5,46.1,21,4,7,0,Speaking,4,3.49,mobile,free,10,1,Grammar
2793,10,A1,14.9,3.4,30.5,6,3,7,63.4,61.6,9,2,3,1,Speaking,3,3.69,mobile,family,4,0,Speaking
7122,10,A2,7.8,3.7,15.0,6,5,9,57.7,58.6,11,0,5,0,Listening,2,4.17,mobile,premium,7,0,Grammar
3791,5,A1,12.4,3.3,26.5,1,4,9,76.4,59.4,19,0,4,0,Speaking,3,,tablet,free,7,0,Speaking
5847,5,B1,30.7,4.5,48.1,9,5,17,72.3,59.6,23,8,10,0,Speaking,4,3.51,tablet,premium,9,0,Grammar
276,8,A2,0.0,3.0,2.0,0,10,5,41.2,42.2,10,2,3,0,Grammar,4,3.53,desktop,premium,1,1,Speaking
11038,6,A1,29.7,5.2,39.6,16,0,21,,76.2,28,6,9,0,Speaking,1,3.78,mobile,free,1,0,Reading
3742,7,A1,6.5,0.0,21.5,0,8,8,67.8,33.5,4,0,2,0,Listening,5,3.35,desktop,free,,1,Reading
2657,5,A1,17.9,4.7,26.6,4,4,12,74.7,50.5,26,1,7,0,Listening,5,,desktop,premium,9,0,Speaking
10264,6,A1,35.1,2.7,90.0,17,2,16,75.8,60.0,32,6,11,0,WRITING,3,3.44,desktop,free,10,0,Speaking
7579,9,B1,14.7,1.5,49.1,5,9,13,59.3,53.4,10,0,1,0,Reading,5,3.58,tablet,premium,4,0,Speaking
6253,7,B1,25.7,3.0,60.7,6,1,12,87.2,60.4,22,4,5,0,Listening,2,2.97,tablet,,10,0,Speaking
9554,8,A2,0.0,0.0,2.0,0,12,0,28.6,0.0,0,0,0,0,Writing,3,2.73,tablet,family,0,1,Writing
6561,10,A1,9.1,0.9,30.2,3,12,10,54.8,29.3,2,0,4,0,Writing,1,3.94,desktop,free,2,0,Reading
9360,11,A1,27.1,6.5,29.1,17,1,20,68.5,82.0,25,5,9,1,Writing,2,3.26,mobile,premium,8,0,Grammar
4520,8,B2,10.2,3.4,20.9,6,5,7,65.5,51.4,16,6,6,0,Grammar,3,4.37,tablet,free,3,0,Writing
5027,7,A1,0.0,0.8,2.0,7,8,0,45.1,35.6,2,2,1,0,Grammar,5,4.41,mobile,free,10,0,Listening
3072,8,A1,8.4,1.4,28.1,4,4,3,49.3,55.1,12,0,2,0,Grammar,2,3.14,mobile,free,7,1,Listening
8230,11,A1,13.8,2.8,34.7,0,6,10,59.2,52.9,21,3,2,0,Writing,2,4.24,tablet,premium,0,1,Speaking
6523,6,B1,17.9,1.3,59.6,0,5,6,63.2,54.6,14,1,2,0,Speaking,4,3.57,desktop,family,5,0,Writing
5633,9,A1,14.2,3.2,30.6,3,9,4,47.2,37.0,0,2,3,0,Speaking,3,4.35,mobile,premium,0,1,Speaking
3964,8,B2,13.6,4.5,21.3,9,4,18,56.2,76.1,17,5,3,0,Speaking,4,,mobile,free,5,1,Reading
11013,5,B2,,3.8,33.7,6,3,13,55.7,50.3,22,6,7,1,Listening,4,3.9,mobile,free,7,0,Writing
10552,11,A2,2.2,1.6,7.3,0,15,0,19.2,20.3,10,2,0,0,READING,2,4.14,MOBILE,free,0,1,Writing
1682,5,A2,30.5,5.5,38.6,14,2,17,70.2,68.0,27,8,12,0,Writing,3,4.92,mobile,free,10,0,Grammar
6603,8,B1,14.9,2.9,35.4,0,6,8,59.0,45.9,12,1,0,0,Listening,4,4.92,mobile,free,1,0,Listening
6936,7,A1,22.2,4.8,32.3,7,1,16,79.9,78.1,33,9,8,1,Grammar,1,5.0,desktop,free,7,0,Reading
3118,10,A2,22.4,3.7,42.9,10,3,14,74.5,84.9,11,4,7,0,Grammar,1,3.66,tablet,premium,5,0,Speaking
3528,5,A1,16.8,2.1,56.0,6,7,10,58.8,47.3,10,4,5,0,Grammar,2,4.25,tablet,premium,9,0,Reading
3829,10,A2,22.7,4.4,36.5,5,0,12,63.2,58.5,29,1,8,0,WRITING,4,3.54,mobile,premium,8,0,Speaking
9777,11,A1,6.1,1.0,20.5,2,10,6,46.7,35.9,5,0,2,0,Writing,3,4.13,desktop,premium,1,1,Grammar
11712,11,A2,19.1,3.2,41.6,13,7,11,52.8,63.2,17,3,3,0,SPEAKING,5,3.86,TABLET,free,6,0,Speaking
4804,11,A1,4.2,2.3,12.9,0,8,4,42.3,22.6,6,0,3,0,Writing,5,2.76,mobile,free,1,1,Writing
11470,6,A1,0.5,0.9,2.0,1,11,0,29.8,20.3,0,2,3,0,Speaking,1,,mobile,premium,2,1,Speaking
7252,9,A1,28.9,3.6,55.6,11,4,13,74.9,53.9,34,6,9,0,SPEAKING,5,4.76,TABLET,free,9,0,Speaking
11833,10,A2,15.5,5.0,21.8,12,1,15,70.0,59.5,26,4,7,0,Speaking,4,3.75,mobile,family,9,0,Grammar
6802,5,A2,19.2,3.1,43.9,2,5,14,42.0,37.6,26,1,2,0,Speaking,3,3.87,mobile,family,4,1,Listening
11615,11,A1,13.9,5.1,19.1,5,6,16,65.3,54.7,16,5,4,0,WRITING,3,5.0,mobile,free,8,0,Reading
7846,7,A1,19.7,4.6,29.9,6,4,11,73.4,66.1,14,3,9,0,Grammar,4,4.23,mobile,free,7,0,Listening
4077,12,A2,34.0,5.9,40.5,8,0,18,78.6,,30,5,10,0,Grammar,4,2.96,mobile,premium,5,0,Speaking
2558,11,A2,9.1,1.8,30.2,2,12,3,48.0,23.9,5,1,3,0,Speaking,5,4.59,desktop,free,4,1,Grammar
1518,5,A2,13.8,1.7,46.0,7,8,6,52.0,65.4,16,2,5,0,Listening,2,4.29,MOBILE,free,1,0,Speaking
4000,9,A2,18.8,2.7,48.2,3,8,4,54.1,61.3,23,3,2,0,Reading,1,3.82,tablet,free,,1,Reading
6200,6,B1,22.3,5.2,30.2,12,4,15,65.5,67.9,16,4,7,0,Writing,2,4.49,mobile,free,10,0,Reading
8653,7,A2,16.6,2.2,53.9,8,7,8,54.5,59.8,21,0,4,0,Listening,1,4.86,desktop,free,4,0,Speaking
3434,7,A2,24.7,4.7,36.6,6,1,19,83.5,,24,5,7,0,Grammar,2,3.45,mobile,premium,9,0,Grammar
4445,10,A2,9.7,2.8,24.7,0,8,10,39.4,45.3,5,3,4,0,Writing,2,4.43,tablet,free,6,0,Grammar
510,6,A2,11.1,2.7,29.1,0,10,3,51.5,20.0,14,1,1,0,Grammar,3,n/a,mobile,premium,7,0,Grammar
9986,10,A1,29.0,3.5,57.7,11,3,18,77.5,82.2,23,6,8,0,Writing,3,4.53,mobile,free,3,0,Reading
6551,9,A2,7.8,1.0,26.1,4,10,2,52.0,33.8,8,1,1,0,Listening,4,3.86,desktop,free,,1,Listening
9322,10,A2,10.9,1.2,36.2,4,8,2,41.5,33.1,0,3,0,0,Writing,5,4.22,mobile,free,5,1,Listening
1390,12,A1,13.7,2.5,38.2,9,9,10,59.6,65.0,16,3,4,0,Speaking,4,4.63,tablet,free,4,0,Reading
6360,9,B2,12.0,4.7,17.9,4,5,12,,43.3,16,2,4,0,Grammar,3,4.93,MOBILE,family,1,0,Writing
7554,10,B2,11.3,2.6,30.7,1,6,11,56.4,40.1,15,0,0,0,Reading,5,4.24,mobile,family,10,1,Grammar
6050,7,A2,25.3,4.9,35.9,9,5,14,68.4,71.0,23,6,9,0,SPEAKING,5,4.03,desktop,free,2,0,Reading
308,9,unknown,17.5,2.3,54.0,6,7,9,79.8,,8,1,6,0,Listening,5,3.73,N/A,premium,7,0,Writing
8750,9,B1,4.8,1.2,16.1,5,1,13,43.8,42.1,15,3,8,1,Listening,3,4.14,mobile,free,4,1,Writing
6301,7,A1,25.6,5.4,32.9,7,1,14,72.6,86.6,16,4,7,0,Writing,1,3.74,mobile,premium,1,0,Reading
5519,9,A1,34.2,5.8,41.4,10,4,13,82.0,84.6,30,6,9,0,Speaking,4,5.0,tablet,premium,10,0,Speaking
6362,12,A2,13.3,1.7,44.3,3,3,3,,34.8,13,4,5,0,SPEAKING,1,3.1,mobile,premium,7,0,Grammar
3124,9,A1,12.0,4.6,18.4,6,8,8,63.0,59.9,14,7,5,1,Writing,2,3.77,mobile,free,6,0,Reading
7213,9,A2,18.1,5.2,24.2,10,6,16,79.5,75.7,20,4,9,1,Listening,3,4.78,tablet,family,5,0,Reading
10911,9,A2,18.9,2.0,63.1,4,1,10,68.5,48.8,21,3,4,0,Reading,2,,tablet,free,2,0,Speaking
6814,9,A1,26.0,4.6,40.0,13,7,17,66.8,70.5,24,1,4,1,SPEAKING,2,4.02,MOBILE,family,10,0,Grammar
